"site","timestamp","title","entities","keywords","summary","url","comments"
"gsp","2025-09-10T07:46:14.987978+00:00","McLaren poate deveni campioană mondială la Baku","Formula 1, Baku, Oscar Piastri, Lando Norris","constructori, mclaren, poate, asigura, doilea, titlu, mondial, consecutiv, formula, chiar","McLaren își poate asigura al doilea titlu mondial consecutiv la constructori în Formula 1 chiar luna aceasta, la Baku. În sezonul 2025, Oscar Piastri și Lando Norris au înregistrat 12 victorii în 16 curse, iar câștigarea titlului la constructori este doar o chestiune de timp.","https://www.gsp.ro/sporturi/formula-1/mclaren-campioana-constructori-formula-1-marele-premiu-al-azerbaidjanului-baku-840422.html","0"
"gsp","2025-09-10T07:45:26.006198+00:00","Verdictul crunt al căpitanului Stanciu: „Am pierdut orice șansă”","Nicolae Stanciu, căpitanul naționalei, Campionatul Mondial","nicolae, stanciu, căpitanul, naționalei, vestea, românii, voiau, tricolorii, pierdut, orice","Nicolae Stanciu (32 de ani), căpitanul naționalei, a dat vestea pe care românii nu voiau să o audă: „tricolorii” au pierdut orice șansă de a se mai califica direct la Campionatul Mondial din 2026.","https://www.gsp.ro/fotbal/nationala/verdict-crunt-nicoale-stanciu-cipru-romania-840548.html","0"
"gsp","2025-09-10T07:45:31.870069+00:00","Absentul-șoc de la națională a intrat în direct după Cipru - România: „Am așteptat convocarea”","Vlad Dragomir, Cipru, Pafos, Liga Campionilor, România, TV","cipru, dragomir, joacă, pafos, alături, devenit, campion, calificat, grupa, campionilor","Vlad Dragomir joacă de 4 ani în Cipru, la Pafos, alături de care a devenit campion și s-a calificat în grupa de Liga Campionilor în acest an. După 2-2 între Cipru și România, a intrat în direct la TV.","https://www.gsp.ro/fotbal/nationala/cipru-romania-vlad-dragomir-840517.html","0"
"gsp","2025-09-10T07:45:28.504297+00:00","Selecționerul Austriei, tranșant după ce România a remizat în Cipru: „Mulți spun că nu e o echipă serioasă”","Ralf Rangnick, selecționerul, Austriei, României, Cipru, Campionatului Mondial","rangnick, selecționerul, austriei, reacționat, naționala, româniei, remizat, cipru, grupa, preliminară","Ralf Rangnick (67 de ani), selecționerul Austriei, a reacționat după ce naționala României a remizat în Cipru, scor 2-2, în grupa preliminară a Campionatului Mondial din 2026. Tehnicianul german i-a lăudat pe ciprioți pentru jocul prestat și a avertizat că va avea un meci greu contra lor în ultima etapă.","https://www.gsp.ro/fotbal/nationala/selectioner-austria-ralf-rangnick-transant-cipru-romania-nu-e-echipa-serioasa-840557.html","0"
"gsp","2025-09-10T07:45:19.359767+00:00","Ianis Hagi, Nicolas Popescu, dictatura internetului","Alexandru Barbu, Ianis Hagi, Nicolas Popescu, „Victime","alexandru, barbu, scrie, gazetă, imediat, transferurile, ianis, nicolas, popescu, victime","Alexandru Barbu scrie în Gazetă imediat după transferurile lui Ianis Hagi și Nicolas Popescu: „Victime și profitori simultan”","https://www.gsp.ro/opinii/opinie-alexandru-barbu-ianis-hagi-nicolas-popescu-dictatura-internetului-838713.html","0"
"gsp","2025-09-10T07:45:59.420587+00:00","Dinamo nu renunță la vechea țintă de fundaș: „Sunt discuții cu el”","Cosmin Mihalescu, directorul sportiv, Dinamo, Tomas Ribeiro","cosmin, mihalescu, directorul, sportiv, dinamo, anunțat, faptul, trupa, roșie, încetat","Cosmin Mihalescu, directorul sportiv de la Dinamo, a anunțat faptul că trupa alb-roșie nu a încetat discuțiile pentru Tomas Ribeiro, o pistă mai veche pentru compartimentul defensiv.","https://www.gsp.ro/fotbal/liga-1/cosmin-mihalescu-transfer-tomas-ribeiro-dinamo-840455.html","0"
"gsp","2025-09-10T07:45:24.730946+00:00","„Nu se califică” » Reacția maghiarilor, după Cipru - România","Ungaria, România, Cipru, Campionatul Mondial","presa, ungaria, reacționat, românia, remizat, cipru, scorul, preliminariile, campionatul, mondial","Presa din Ungaria a reacționat, după ce România a remizat în Cipru cu scorul de 2-2, în preliminariile pentru Campionatul Mondial din 2026.","https://www.gsp.ro/fotbal/nationala/reactia-maghiarilor-cipru-romania-campionatul-mondial-840571.html","0"
"gsp","2025-09-10T07:45:12.025603+00:00","Sportul împrumută masca dictatorilor","Oana Dușmănescu, Gazeta, Donald Trump","dușmănescu, scrie, gazeta, despre, apariția, donald, trump, finala","Oana Dușmănescu scrie în Gazeta despre apariția lui Donald Trump la finala US Open","https://www.gsp.ro/opinii/editorial-oana-dusmanescu-sportul-imprumuta-masca-dictatorilor-840041.html","0"
"gsp","2025-09-10T07:45:22.882360+00:00","Va fi Zouma altfel decât veteranii-țeapă?","Alin Buzărin, Kurt Zouma, CFR Cluj","buzărin, scrie, despre, transferul, zouma","Alin Buzărin scrie pe GSP.ro despre transferul lui Kurt Zouma la CFR Cluj.","https://www.gsp.ro/opinii/editorial-alin-buzarin-va-fi-zouma-altfel-decat-veteranii-teapa-838723.html","0"
"gsp","2025-09-10T07:45:40.717688+00:00","Basarab Panduru s-a abținut cu greu la adresa lui Mircea Lucescu: „Cum mama naibii am ajuns așa?”","Cipru, România, Basarab Panduru, eșecul naționalei, Mircea Lucescu, selecționerului","cipru, românia, fostul, internațional, basarab, panduru, abținut, direct, eșecul, naționalei","Cipru - România 2-2. Fostul internațional Basarab Panduru s-a abținut cu greu în direct, după eșecul naționalei. Acesta a criticat schimbările făcute de Mircea Lucescu, încercând să nu „se dezlănțuie” la adresa selecționerului.","https://www.gsp.ro/fotbal/nationala/basarab-panduru-declaratii-cipru-romania-840511.html","0"
"gsp","2025-09-10T07:46:12.584215+00:00","David Popovici aduce „Sprint with the Stars” în România: „Sunt foarte mândru”","David Popovici, campion mondial, România, Campionul olimpic, Londra, Adam Peaty, copiii","david, popovici, făcut, anunț, important, marți, cvadruplul, campion, mondial, dezvăluit","David Popovici (20 de ani) a făcut un anunț important marți: cvadruplul campion mondial a  dezvăluit că va organiza anul viitor „Sprint with the Stars” în România.  Campionul olimpic a participat de două ori la Londra la acest eveniment, gândit de Adam Peaty, în care copiii au ocazia să înoate alături de staruri mondiale ale acestui sport.","https://www.gsp.ro/sporturi/altele/david-popovici-aduce-sprint-with-the-stars-in-romania-840426.html","0"
"gsp","2025-09-10T07:45:21.352579+00:00","Ianis, să ai spor la Alanyaspor!","Mihai Mironică, mijlocașului, tatăl, Zidane, Cruyff","mihai, mironică, scrie, despre, alegerea, surprinzătoare, mijlocașului, tatăl, vedea, combinație","Mihai Mironică scrie, pe GSP.ro, despre alegerea surprinzătoare a mijlocașului pe care tatăl lui îl vedea o combinație între Zidane și Cruyff","https://www.gsp.ro/opinii/editorial-dur-mihai-mironica-ianis-hagi-transfer-alanyaspor-club-banal-838794.html","0"
"gsp","2025-09-10T07:45:33.084528+00:00","Ce a scris presa din Cipru după meciul cu România: „Gust dulce-amar”","Cipru, României, Mircea Lucescu","presa, cipru, subliniat, naționala, putut, chiar, câștige, româniei, tricolorii, mircea","Presa din Cipru a subliniat că naționala lor ar fi putut chiar să câștige în fața României (2-2), într-un meci în care „tricolorii” lui Mircea Lucescu au condus cu 2-0.","https://www.gsp.ro/fotbal/nationala/cipru-romania-campionatul-mondial-presa-840549.html","0"
"gsp","2025-09-10T07:46:20.353081+00:00","Victor Angelescu, atac cu talpa în cazul transferului lui Fică: „E prima dată când s-a întâmplat așa ceva. Cât o să fiu eu la Rapid...”","Victor Angelescu, Rapid, președintele clubului, Alin Fică, Lucian Marinescu","victor, angelescu, acționarul, minoritar, rapid, președintele, clubului, oferit, detalii, amănunțite","Victor Angelescu, acționarul minoritar de la Rapid și președintele clubului, a oferit detalii amănunțite de la negocierile cu agentul lui Alin Fică, Lucian Marinescu.","https://www.gsp.ro/fotbal/liga-1/victor-angelescu-rapid-alin-fica-lucian-marinescu-840398.html","0"
"gsp","2025-09-10T07:45:04.707443+00:00","„Tricolorul” nu a mai suportat și a răbufnit la microfon: „Mereu sunt eu de vină”","Alexandru Mitriță, Zhejiang FC, Cipru, România, Mondialului","alexandru, mitriță, aripa, stângă, celor, zhejiang, nemulțumirea, finalul, meciului, cipru","Alexandru Mitriță (30 de ani), aripa stângă a celor de la Zhejiang FC, și-a spus nemulțumirea la finalul meciului Cipru - România, scor 2-2, din preliminariile Mondialului din 2026.","https://www.gsp.ro/fotbal/nationala/cipru-romania-alex-mitrita-mondial-840553.html","0"
"gsp","2025-09-10T07:46:05.363407+00:00","România U17, victorie la scor după două meciuri cu 7 goluri primite » Jucătorul lui Real Madrid a fost căpitan","România U17, Albania U17, Polonia","românia, câștigat, albania, cadrul, turneului, syrenka, polonia","România U17 a câștigat cu Albania U17, scor 3-0, într-un meci din cadrul turneului Syrenka Cup, din Polonia.","https://www.gsp.ro/fotbal/nationala/romania-u17-victorie-la-scor-albania-u17-840449.html","0"
"gsp","2025-09-10T07:46:29.738214+00:00","ul Rapidului, discurs triumfător: „Am câștigat vara, am adus un amestec uimitor de jucători!”","mercato, Daniel Sandu, directorul, FC Rapid, Giulești","finalul, perioadei, mercato, daniel, sandu, directorul, departamentului, scouting, rapid, comentat","La finalul perioadei de mercato, Daniel Sandu, directorul departamentului de scouting de la FC Rapid, a comentat mutările clubului din Giulești, concluzia lui fiind că „am câștigat această vară”.","https://www.gsp.ro/fotbal/liga-1/rapid-daniel-sandu-transferuri-840393.html","0"
"gsp","2025-09-10T07:46:07.930439+00:00","Anca Todoni a trecut de primul tur la turneul WTA 125 de la San Sebastian","Anca Todoni, San Sebastian, Spania, Dalila Spiteri","todoni, calificat, optimile, finală, turneul, sebastian, spania, trecut, italianca, dalila","Anca Todoni (20 de ani, 114 WTA) s-a calificat în optimile de finală la turneul WTA 125 de la San Sebastian (Spania), după ce a trecut de italianca Dalila Spiteri (28 de ani, 356 WTA), cu 1-6, 6-3, 6-2.","https://www.gsp.ro/sporturi/tenis/anca-todoni-a-trecut-de-primul-tur-la-turneul-wta-125-de-la-san-sebastian-840458.html","0"
"gsp","2025-09-10T07:45:53.936329+00:00","Prezent la GSP Live Special, Daniel Pancu a tras la răspundere un „tricolor” din Cipru - România","Daniel Pancu, României, GSP Live Special, Cipru, România, Campionatului Mondial","daniel, pancu, fostul, internațional, român, selecționer, româniei, comentat, direct, special","Daniel Pancu, fostul internațional român și selecționer al României U21, a comentat în direct la GSP Live Special prima repriză a duelului Cipru - România din preliminariile Campionatului Mondial din 2026.","https://www.gsp.ro/fotbal/nationala/daniel-pancu-dennis-man-prima-repriza-cipru-romania-840490.html","0"
"gsp","2025-09-10T07:45:16.652474+00:00","Die Nullschaft","Die Mannschaft, Germania, Goethe, epigonii, campionul mondial, Schweinsteiger, el, Bratislava","mannschaft, devenit, echipă, slabă, nivelul, coloșilor, mondiali, chiar, fotbaliști, sucit","Die Mannschaft a devenit o echipă slabă - la nivelul coloșilor mondiali -, chiar dacă are fotbaliști ce au sucit mințile unor nume importante pe plan internațional. Germania și-a pierdut spiritul de învingător, este zero („null” în limba lui Goethe), iar epigonii din prezent îl fac pe campionul mondial Schweinsteiger, și nu doar pe el, să tremure cu gândul că echipa riscă să piardă biletul spre Mondialul american cu o prestație precum cea rușinoasă de la Bratislava","https://www.gsp.ro/opinii/editorial-eduard-apostol-die-nullschaft-838881.html","0"
"gsp","2025-09-10T07:45:14.914973+00:00","Nu, România, nu mai joci!","Narcis Drejan scrie, României, Canada","narcis, drejan, scrie, despre, marile, probleme, dezvăluite, amicalul, româniei, canada","Narcis Drejan scrie, pe GSP.ro, despre marile probleme dezvăluite de amicalul României cu Canada","https://www.gsp.ro/opinii/editorial-narcis-drejan-romania-canada-alex-dobre-mircea-lucescu-839296.html","0"
"gsp","2025-09-10T07:45:39.033258+00:00","„Demisia, gata!” » Furie după Cipru - România: „Să le fie rușine! S-au făcut că vorbesc la telefon, ăsta e respectul!”","României, Cipru, Campionatul Mondial","suporterii, româniei, extrem, nemulțumiți, remiza, cipru, căreia, tricolorii, rămas, șanse","Suporterii României au fost extrem de nemulțumiți după remiza din Cipru, 2-2, în urma căreia „tricolorii” au rămas doar cu șanse matematice, infime, la câștigarea grupei și calificarea directă la Campionatul Mondial.","https://www.gsp.ro/fotbal/nationala/cipru-romania-suporteri-reactie-840494.html","0"
